2026-05-18 10:46:10.496 [info] I0518 10:46:10.495941 71474 server.go:1236] Starting language server process with pid 71474
2026-05-18 10:46:10.496 [info] I0518 10:46:10.496397 71474 server.go:301] Setting GOMAXPROCS to 4
2026-05-18 16:52:12.889 [info] I0518 16:52:12.889519 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x1c23bd6e8af6a46c
2026-05-18 16:58:12.610 [info] I0518 16:58:12.610206 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x46d1dc01f0e9fc1d
2026-05-18 16:58:13.097 [info] I0518 16:58:13.097434 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x77b7af621c19b65e
2026-05-18 17:04:12.938 [info] I0518 17:04:12.938375 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x5d2c9ea254954a1b
2026-05-18 17:04:12.943 [info] I0518 17:04:12.943351 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x5990ecffcb7686bd
2026-05-18 17:10:13.855 [info] I0518 17:10:13.854940 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x6a01afd2dfd359de
2026-05-18 17:10:16.637 [info] I0518 17:10:16.637271 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x5165f5a1a124e9a9
2026-05-18 17:15:28.688 [info] ERROR: logging before google.Init: E0518 17:15:28.687198      88 g3syslog.go:23] [Post "https://play.googleapis.com/log": http2: client conn could not be established]
2026-05-18 17:16:56.618 [info] I0518 17:16:56.617707 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xfc878257d2b624a4
2026-05-18 17:16:57.847 [info] I0518 17:16:57.847029 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x37606dfdcb7fbfc1
2026-05-18 17:22:13.802 [info] I0518 17:22:13.801550 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x98cf986704a2b660
2026-05-18 17:22:14.647 [info] I0518 17:22:14.647428 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x55621e2f7c4557e9
2026-05-18 17:23:13.297 [info] I0518 17:23:13.297549 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xa6f0e3fd3f861af8
2026-05-18 17:23:14.426 [info] I0518 17:23:14.426723 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x6fe66ed630bde980
2026-05-18 17:28:26.845 [info] I0518 17:28:26.845299 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x107192ab062fe068
2026-05-18 17:28:26.954 [info] I0518 17:28:26.954416 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xacd2bd421c3107ea
2026-05-18 17:34:12.833 [info] I0518 17:34:12.833042 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x338dd6cff4d5e40e
2026-05-18 17:34:13.778 [info] I0518 17:34:13.778173 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xa3bded627cc33d09
2026-05-18 17:40:12.650 [info] I0518 17:40:12.649967 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x4e7b133f678bf5ee
2026-05-18 17:40:13.170 [info] I0518 17:40:13.170355 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x1641ecff8b2b1e67
2026-05-18 17:46:12.805 [info] I0518 17:46:12.805302 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x32526c10d32ac61b
2026-05-18 17:46:13.376 [info] I0518 17:46:13.375726 71474 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x2842c7353b650c5b
