2026-05-13 10:55:47.802 [info] I0513 10:55:47.801516 89086 server.go:1236] Starting language server process with pid 89086
2026-05-13 10:55:47.802 [info] I0513 10:55:47.802074 89086 server.go:301] Setting GOMAXPROCS to 4
2026-05-13 16:07:38.329 [info] I0513 16:07:38.328663 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x1dbe8386b86968fb
2026-05-13 16:13:29.908 [info] I0513 16:13:29.907630 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x79de58a3ae542ec8
2026-05-13 16:13:30.291 [info] I0513 16:13:30.291473 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x75bca47c5399af86
2026-05-13 16:13:30.699 [info] I0513 16:13:30.698867 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x70789f80b3c2c7ba
2026-05-13 16:19:30.119 [info] I0513 16:19:30.119095 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0xbe4217d2d7ed9abe
2026-05-13 16:19:30.306 [info] I0513 16:19:30.306584 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x9e1f9a9d35c8109
2026-05-13 16:19:30.957 [info] I0513 16:19:30.956758 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0x7c6f9ffe15fb2c98
2026-05-13 16:25:29.957 [info] I0513 16:25:29.957268 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:fetchAvailableModels Trace: 0x70a898918c0a005d
2026-05-13 16:25:30.947 [info] I0513 16:25:30.947132 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xde8b96003d9060c5
2026-05-13 16:25:31.604 [info] I0513 16:25:31.604530 89086 http_helpers.go:151] URL: https://daily-cloudcode-pa.googleapis.com/v1internal:loadCodeAssist Trace: 0xdec9dd9e9040e3e3
